|resultCount|results
25|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1451626902, 'trackId': 1451626913, 'artistName': 'Ludovico Einaudi, Federico Mecozzi & Redi Hasa', 'collectionName': 'Seven Days Walking: Day 1', 'trackName': 'Day 1: Low Mist', 'collectionCensoredName': 'Seven Days Walking: Day 1', 'trackCensoredName': 'Day 1: Low Mist', 'collectionArtistName': 'Ludovico Einaudi', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/day-1-low-mist/1451626902?i=1451626913&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/day-1-low-mist/1451626902?i=1451626913&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d5/c6/f8/d5c6f876-d977-9bf7-93a7-7cec18345be5/mzaf_6755297695926842142.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2019-03-15T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 11, 'trackNumber': 2, 'trackTimeMillis': 325431, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
26|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1589791548, 'trackId': 1589791559, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Underwater (Video Edition)', 'trackName': 'Wind Song', 'collectionCensoredName': 'Underwater (Video Edition)', 'trackCensoredName': 'Wind Song', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/wind-song/1589791548?i=1589791559&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/wind-song/1589791548?i=1589791559&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ec/90/57/ec90576d-edba-62d0-49d4-f3de4c819f39/mzaf_3803468450086527550.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2022-01-21T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 8, 'trackTimeMillis': 198650, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical Crossover', 'isStreamable': True}
27|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1451626902, 'trackId': 1451626914, 'artistName': 'Ludovico Einaudi, Federico Mecozzi & Redi Hasa', 'collectionName': 'Seven Days Walking: Day 1', 'trackName': 'Day 1: Gravity', 'collectionCensoredName': 'Seven Days Walking: Day 1', 'trackCensoredName': 'Day 1: Gravity', 'collectionArtistName': 'Ludovico Einaudi', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/day-1-gravity/1451626902?i=1451626914&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/day-1-gravity/1451626902?i=1451626914&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2f/25/6c/2f256cef-8b26-ef24-fee8-2538767568fc/mzaf_9989431079322975967.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2019-03-15T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 11, 'trackNumber': 3, 'trackTimeMillis': 327632, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
28|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440772612, 'trackId': 1440772893, 'artistName': 'Ludovico Einaudi', 'collectionName': 'In a Time Lapse', 'trackName': 'Corale Solo', 'collectionCensoredName': 'In a Time Lapse', 'trackCensoredName': 'Corale Solo', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/corale-solo/1440772612?i=1440772893&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/corale-solo/1440772612?i=1440772893&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/54/29/e8/5429e891-ae9e-b2af-5a4f-11c87d920193/mzaf_8325329286468468499.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/13/fd/7b/13fd7bfd-125a-4493-dc85-96aef9c25562/12UMGIM65023.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2013-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 19, 'trackNumber': 19, 'trackTimeMillis': 166952, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical Crossover', 'isStreamable': True}
29|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1451626902, 'trackId': 1451627432, 'artistName': 'Ludovico Einaudi, Federico Mecozzi & Redi Hasa', 'collectionName': 'Seven Days Walking: Day 1', 'trackName': 'Day 1: The Path of the Fossils', 'collectionCensoredName': 'Seven Days Walking: Day 1', 'trackCensoredName': 'Day 1: The Path of the Fossils', 'collectionArtistName': 'Ludovico Einaudi', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/day-1-the-path-of-the-fossils/1451626902?i=1451627432&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/day-1-the-path-of-the-fossils/1451626902?i=1451627432&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0f/66/bc/0f66bccb-1adf-b49c-bea4-8ff0685727f5/mzaf_2509894543110117837.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2019-03-15T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 11, 'trackNumber': 9, 'trackTimeMillis': 495576, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
30|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440749051, 'trackId': 1440749359, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Islands - Essential Einaudi', 'trackName': 'The Earth Prelude', 'collectionCensoredName': 'Islands - Essential Einaudi', 'trackCensoredName': 'The Earth Prelude', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/the-earth-prelude/1440749051?i=1440749359&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/the-earth-prelude/1440749051?i=1440749359&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0b/5e/b4/0b5eb452-4b34-d6f0-1f01-41cad3795379/mzaf_11577779261150512088.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2006-11-07T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 27, 'trackNumber': 2, 'trackTimeMillis': 301349, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
31|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1676434349, 'trackId': 1676434357, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Undiscovered, Vol. 2', 'trackName': 'Dolce Droga', 'collectionCensoredName': 'Undiscovered, Vol. 2', 'trackCensoredName': 'Dolce Droga', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/dolce-droga/1676434349?i=1676434357&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/dolce-droga/1676434349?i=1676434357&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/df/64/7a/df647ad0-15ce-4a58-19b2-adffc2512187/mzaf_3368439076142562198.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg', 'collectionPrice': 12.99, 'trackPrice': 1.29, 'releaseDate': '2004-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 19, 'trackNumber': 6, 'trackTimeMillis': 217635, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
32|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1451626902, 'trackId': 1451626909, 'artistName': 'Ludovico Einaudi, Federico Mecozzi & Redi Hasa', 'collectionName': 'Seven Days Walking: Day 1', 'trackName': 'Day 1: Low Mist Var. 1', 'collectionCensoredName': 'Seven Days Walking: Day 1', 'trackCensoredName': 'Day 1: Low Mist Var. 1', 'collectionArtistName': 'Ludovico Einaudi', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/day-1-low-mist-var-1/1451626902?i=1451626909&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/day-1-low-mist-var-1/1451626902?i=1451626909&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e6/80/6d/e6806d2b-0c0b-519d-06e3-b8c5cd5a9552/mzaf_12717447581179602554.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2019-03-15T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 11, 'trackNumber': 1, 'trackTimeMillis': 149181, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
33|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440749051, 'trackId': 1440749648, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Islands - Essential Einaudi', 'trackName': 'Nuvole bianche', 'collectionCensoredName': 'Islands - Essential Einaudi', 'trackCensoredName': 'Nuvole bianche', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/nuvole-bianche/1440749051?i=1440749648&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/nuvole-bianche/1440749051?i=1440749648&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/22/3a/80/223a809b-5f32-97ef-fa2d-9f9e221cfeac/mzaf_16730442764104234896.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2004-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 27, 'trackNumber': 8, 'trackTimeMillis': 357707, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
34|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1451626902, 'trackId': 1451627437, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Seven Days Walking: Day 1', 'trackName': 'Day 1: Ascent', 'collectionCensoredName': 'Seven Days Walking: Day 1', 'trackCensoredName': 'Day 1: Ascent', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/day-1-ascent/1451626902?i=1451627437&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/day-1-ascent/1451626902?i=1451627437&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/75/06/3f/75063f1a-e32f-946b-2fb6-ebc05172598c/mzaf_12399367698856390571.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2019-03-15T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 11, 'trackNumber': 10, 'trackTimeMillis': 337372, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
35|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440840366, 'trackId': 1440840863, 'artistName': 'Ludovico Einaudi & Amsterdam Sinfonietta', 'collectionName': 'Elements', 'trackName': 'Night', 'collectionCensoredName': 'Elements', 'trackCensoredName': 'Night', 'collectionArtistName': 'Ludovico Einaudi', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/night/1440840366?i=1440840863&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/night/1440840366?i=1440840863&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ea/e3/19/eae3193b-3603-9129-1830-9900c04e04c8/mzaf_3911891797084060123.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fd/27/6b/fd276bd8-ce50-3864-22a9-5851c55594a5/15UMGIM36795.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2015-10-16T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 2, 'trackTimeMillis': 330573, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
36|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440762051, 'trackId': 1440762069, 'artistName': 'Ludovico Einaudi & Marco Decimo', 'collectionName': 'Una Mattina', 'trackName': 'A Fuoco', 'collectionCensoredName': 'Una Mattina', 'trackCensoredName': 'A Fuoco', 'collectionArtistName': 'Ludovico Einaudi', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/a-fuoco/1440762051?i=1440762069&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/a-fuoco/1440762051?i=1440762069&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d1/b3/af/d1b3afbe-65c2-15f7-f38c-91392849029d/mzaf_2059591585157337792.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2004-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 13, 'trackNumber': 5, 'trackTimeMillis': 270200, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
37|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440749051, 'trackId': 1440749074, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Islands - Essential Einaudi', 'trackName': 'I giorni', 'collectionCensoredName': 'Islands - Essential Einaudi', 'trackCensoredName': 'I giorni', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/i-giorni/1440749051?i=1440749074&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/i-giorni/1440749051?i=1440749074&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/03/6d/e1/036de1a6-b7e8-7ac5-4327-261e332ebd80/mzaf_12878818441334582149.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2002-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 27, 'trackNumber': 1, 'trackTimeMillis': 410018, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
38|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1452504769, 'trackId': 1452504870, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Divenire', 'trackName': 'Uno', 'collectionCensoredName': 'Divenire', 'trackCensoredName': 'Uno', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/uno/1452504769?i=1452504870&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/uno/1452504769?i=1452504870&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3c/e8/37/3ce837f9-4aa0-3031-e06d-eed97a59e5d7/mzaf_11020142556714650079.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg', 'collectionPrice': 9.99, 'trackPrice': 1.29, 'releaseDate': '2006-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 12, 'trackNumber': 1, 'trackTimeMillis': 227560, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
39|106|{'wrapperType': 'track', 'kind': 'song', 'artistId': 7420827, 'collectionId': 1440762051, 'trackId': 1440762058, 'artistName': 'Ludovico Einaudi', 'collectionName': 'Una Mattina', 'trackName': 'Una Mattina', 'collectionCensoredName': 'Una Mattina', 'trackCensoredName': 'Una Mattina', 'artistViewUrl': 'https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4', 'collectionViewUrl': 'https://music.apple.com/us/album/una-mattina/1440762051?i=1440762058&uo=4', 'trackViewUrl': 'https://music.apple.com/us/album/una-mattina/1440762051?i=1440762058&uo=4', 'previewUrl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/17/e7/0a/17e70a98-e960-8e4e-757a-d0a0c907104c/mzaf_15583499014057063117.plus.aac.p.m4a', 'artworkUrl30': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg', 'artworkUrl60': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg', 'artworkUrl100': 'https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg', 'collectionPrice': 11.99, 'trackPrice': 1.29, 'releaseDate': '2004-01-01T12:00:00Z', 'collectionExplicitness': 'notExplicit', 'trackExplicitness': 'notExplicit', 'discCount': 1, 'discNumber': 1, 'trackCount': 13, 'trackNumber': 1, 'trackTimeMillis': 203800, 'country': 'USA', 'currency': 'USD', 'primaryGenreName': 'Classical', 'isStreamable': True}
